,name,train_batch_size,predict_len,history_len,train_epochs,lr,criterion,use_gpu,if_scheduler,layers,if_round,if_positive,if_filter_constant,if_normalize,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,epoch30,epoch31,epoch32,epoch33,epoch34,epoch35,epoch36,epoch37,epoch38,epoch39,epoch40,epoch41,epoch42,epoch43,epoch44,epoch45,epoch46,epoch47,epoch48,epoch49,epoch50,epoch51,epoch52,epoch53,epoch54,epoch55,epoch56,epoch57,epoch58,epoch59,epoch60,epoch61,epoch62,epoch63,epoch64,epoch65,epoch66,epoch67,epoch68,epoch69,epoch70,epoch71,epoch72,epoch73,epoch74,epoch75,epoch76,epoch77,epoch78,epoch79,epoch80,epoch81,epoch82,epoch83,epoch84,epoch85,epoch86,epoch87,epoch88,epoch89,epoch90,epoch91,epoch92,epoch93,epoch94,epoch95,epoch96,epoch97,epoch98,epoch99
01/25/2023 12:43,atd,25,4,7,10,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",,,,,"{'epoch0': 207.70421854654947, 'epoch1': 206.0406528049045, 'epoch2': 204.412841796875, 'epoch3': 202.94295247395834, 'epoch4': 201.45324876573352, 'epoch5': 199.91801961263022, 'epoch6': 198.3326449924045, 'epoch7': 196.69449530707465, 'epoch8': 195.00191243489584, 'epoch9': 193.25356716579861}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 12:46,atd,25,4,7,10,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",,,,,"{'epoch0': 227.9450208875868, 'epoch1': 227.78770785861545, 'epoch2': 227.62227715386285, 'epoch3': 227.44735717773438, 'epoch4': 227.26202901204428, 'epoch5': 227.06558736165366, 'epoch6': 226.85747612847223, 'epoch7': 226.63719346788196, 'epoch8': 226.40431552463107, 'epoch9': 226.15845235188803}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 12:47,atd,25,4,7,10,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",,,,,"{'epoch0': 227.24847412109375, 'epoch1': 226.82026841905383, 'epoch2': 226.38167487250433, 'epoch3': 225.92962307400174, 'epoch4': 225.46250576443143, 'epoch5': 224.97909037272134, 'epoch6': 224.47838168674045, 'epoch7': 223.95961676703558, 'epoch8': 223.42218187120227, 'epoch9': 222.86558193630643}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 13:10,atd,25,4,7,100,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",True,True,True,True,"{'epoch0': 0.6580587923526764, 'epoch1': 0.6536895781755447, 'epoch2': 0.649549126625061, 'epoch3': 0.6455609053373337, 'epoch4': 0.6417316123843193, 'epoch5': 0.6380747780203819, 'epoch6': 0.634572722017765, 'epoch7': 0.6312164291739464, 'epoch8': 0.6280036419630051, 'epoch9': 0.6249469146132469, 'epoch10': 0.6220176666975021, 'epoch11': 0.6192119792103767, 'epoch12': 0.616540215909481, 'epoch13': 0.6140033304691315, 'epoch14': 0.6115856915712357, 'epoch15': 0.6092849969863892, 'epoch16': 0.6071029603481293, 'epoch17': 0.6050369963049889, 'epoch18': 0.6030860021710396, 'epoch19': 0.6012505441904068, 'epoch20': 0.5995288044214249, 'epoch21': 0.5979202166199684, 'epoch22': 0.5964149609208107, 'epoch23': 0.5950052440166473, 'epoch24': 0.5936829149723053, 'epoch25': 0.5924423933029175, 'epoch26': 0.5912762880325317, 'epoch27': 0.590177595615387, 'epoch28': 0.5891430452466011, 'epoch29': 0.5881676897406578, 'epoch30': 0.5872459411621094, 'epoch31': 0.5863712728023529, 'epoch32': 0.5855428874492645, 'epoch33': 0.5847558081150055, 'epoch34': 0.5840038657188416, 'epoch35': 0.5832834988832474, 'epoch36': 0.5825920775532722, 'epoch37': 0.5819263011217117, 'epoch38': 0.5812828317284584, 'epoch39': 0.5806581601500511, 'epoch40': 0.5800500214099884, 'epoch41': 0.5794551074504852, 'epoch42': 0.5788751319050789, 'epoch43': 0.5783075913786888, 'epoch44': 0.577749639749527, 'epoch45': 0.5772011429071426, 'epoch46': 0.5766600370407104, 'epoch47': 0.5761274620890617, 'epoch48': 0.5756003335118294, 'epoch49': 0.5750752389431, 'epoch50': 0.5745508596301079, 'epoch51': 0.5740269273519516, 'epoch52': 0.5735085234045982, 'epoch53': 0.5729941874742508, 'epoch54': 0.5724807307124138, 'epoch55': 0.5719666704535484, 'epoch56': 0.5714516341686249, 'epoch57': 0.5709344372153282, 'epoch58': 0.5704163238406181, 'epoch59': 0.5699014887213707, 'epoch60': 0.5693926140666008, 'epoch61': 0.5688921734690666, 'epoch62': 0.5683966055512428, 'epoch63': 0.5679047182202339, 'epoch64': 0.5674163028597832, 'epoch65': 0.5669371411204338, 'epoch66': 0.5664628595113754, 'epoch67': 0.565994031727314, 'epoch68': 0.5655306577682495, 'epoch69': 0.5650705546140671, 'epoch70': 0.5646136254072189, 'epoch71': 0.564162127673626, 'epoch72': 0.5637135803699493, 'epoch73': 0.5632661879062653, 'epoch74': 0.5628181248903275, 'epoch75': 0.5623696073889732, 'epoch76': 0.5619216412305832, 'epoch77': 0.5614749416708946, 'epoch78': 0.5610326007008553, 'epoch79': 0.5605930387973785, 'epoch80': 0.5601537674665451, 'epoch81': 0.5597137957811356, 'epoch82': 0.5592731609940529, 'epoch83': 0.5588317215442657, 'epoch84': 0.5583896785974503, 'epoch85': 0.5579478442668915, 'epoch86': 0.5575068444013596, 'epoch87': 0.5570673421025276, 'epoch88': 0.5566304326057434, 'epoch89': 0.5561957508325577, 'epoch90': 0.5557642728090286, 'epoch91': 0.5553375631570816, 'epoch92': 0.5549161583185196, 'epoch93': 0.5545009896159172, 'epoch94': 0.5540951937437057, 'epoch95': 0.5536992698907852, 'epoch96': 0.5533142387866974, 'epoch97': 0.5529410466551781, 'epoch98': 0.5525790899991989, 'epoch99': 0.5522287115454674}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 13:11,atd,25,4,7,100,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",True,True,True,True,"{'epoch0': 0.6869441196322441, 'epoch1': 0.6809934973716736, 'epoch2': 0.6750318855047226, 'epoch3': 0.6690011397004128, 'epoch4': 0.6629136353731155, 'epoch5': 0.6568416357040405, 'epoch6': 0.6509690508246422, 'epoch7': 0.645330511033535, 'epoch8': 0.640037290751934, 'epoch9': 0.6351858153939247, 'epoch10': 0.6308232173323631, 'epoch11': 0.6269218847155571, 'epoch12': 0.6234117224812508, 'epoch13': 0.6202028021216393, 'epoch14': 0.6172176375985146, 'epoch15': 0.6143917888402939, 'epoch16': 0.6116779446601868, 'epoch17': 0.6090304106473923, 'epoch18': 0.6064091622829437, 'epoch19': 0.603779748082161, 'epoch20': 0.6010956764221191, 'epoch21': 0.598315954208374, 'epoch22': 0.595403328537941, 'epoch23': 0.5923510640859604, 'epoch24': 0.589176781475544, 'epoch25': 0.5859350040555, 'epoch26': 0.5827924981713295, 'epoch27': 0.5799459367990494, 'epoch28': 0.5775225088000298, 'epoch29': 0.5754194930195808, 'epoch30': 0.5734776630997658, 'epoch31': 0.5716626942157745, 'epoch32': 0.5699734538793564, 'epoch33': 0.5683680921792984, 'epoch34': 0.5668502226471901, 'epoch35': 0.5654176101088524, 'epoch36': 0.5640590339899063, 'epoch37': 0.5627779588103294, 'epoch38': 0.5615744441747665, 'epoch39': 0.5604458451271057, 'epoch40': 0.5593847706913948, 'epoch41': 0.5583870634436607, 'epoch42': 0.5574569180607796, 'epoch43': 0.5565878301858902, 'epoch44': 0.5557752549648285, 'epoch45': 0.5550140291452408, 'epoch46': 0.554299496114254, 'epoch47': 0.5536299347877502, 'epoch48': 0.5530037879943848, 'epoch49': 0.5524200275540352, 'epoch50': 0.5518744885921478, 'epoch51': 0.5513617098331451, 'epoch52': 0.5508779957890511, 'epoch53': 0.550419807434082, 'epoch54': 0.5499870479106903, 'epoch55': 0.5495771244168282, 'epoch56': 0.5491892918944359, 'epoch57': 0.5488218069076538, 'epoch58': 0.5484732985496521, 'epoch59': 0.5481415018439293, 'epoch60': 0.5478257834911346, 'epoch61': 0.5475252196192741, 'epoch62': 0.5472380444407463, 'epoch63': 0.5469629541039467, 'epoch64': 0.5466990396380424, 'epoch65': 0.5464460775256157, 'epoch66': 0.5462030097842216, 'epoch67': 0.5459689721465111, 'epoch68': 0.545743852853775, 'epoch69': 0.5455260425806046, 'epoch70': 0.5453152433037758, 'epoch71': 0.5451115295290947, 'epoch72': 0.5449140444397926, 'epoch73': 0.5447229072451591, 'epoch74': 0.5445371270179749, 'epoch75': 0.5443569496273994, 'epoch76': 0.5441810637712479, 'epoch77': 0.5440100356936455, 'epoch78': 0.5438426993787289, 'epoch79': 0.5436792597174644, 'epoch80': 0.5435188189148903, 'epoch81': 0.5433612912893295, 'epoch82': 0.5432069413363934, 'epoch83': 0.5430550947785378, 'epoch84': 0.5429059490561485, 'epoch85': 0.5427587851881981, 'epoch86': 0.5426140166819096, 'epoch87': 0.5424713045358658, 'epoch88': 0.5423303246498108, 'epoch89': 0.5421910136938095, 'epoch90': 0.5420532152056694, 'epoch91': 0.5419171750545502, 'epoch92': 0.5417836159467697, 'epoch93': 0.5416518710553646, 'epoch94': 0.541521605104208, 'epoch95': 0.5413927100598812, 'epoch96': 0.5412649177014828, 'epoch97': 0.5411381460726261, 'epoch98': 0.5410127565264702, 'epoch99': 0.5408881790935993}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 13:12,atd,25,4,7,100,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",True,True,True,True,"{'epoch0': 0.69195906072855, 'epoch1': 0.6888542920351028, 'epoch2': 0.6858477145433426, 'epoch3': 0.6829267889261246, 'epoch4': 0.6800892055034637, 'epoch5': 0.6773362010717392, 'epoch6': 0.6746658459305763, 'epoch7': 0.6720723435282707, 'epoch8': 0.6695553734898567, 'epoch9': 0.6671112775802612, 'epoch10': 0.6647368147969246, 'epoch11': 0.6624181047081947, 'epoch12': 0.6601457521319389, 'epoch13': 0.6579103842377663, 'epoch14': 0.6557069271802902, 'epoch15': 0.6535472795367241, 'epoch16': 0.6514493450522423, 'epoch17': 0.6494171768426895, 'epoch18': 0.6474524438381195, 'epoch19': 0.6455545276403427, 'epoch20': 0.6437146291136742, 'epoch21': 0.6419295072555542, 'epoch22': 0.6401924043893814, 'epoch23': 0.6385112777352333, 'epoch24': 0.6368824318051338, 'epoch25': 0.6352934837341309, 'epoch26': 0.6337404176592827, 'epoch27': 0.632222592830658, 'epoch28': 0.6307385414838791, 'epoch29': 0.6292863562703133, 'epoch30': 0.6278659477829933, 'epoch31': 0.6264782845973969, 'epoch32': 0.6251228004693985, 'epoch33': 0.6238005310297012, 'epoch34': 0.6225074455142021, 'epoch35': 0.621240921318531, 'epoch36': 0.6200005263090134, 'epoch37': 0.6187886744737625, 'epoch38': 0.6176056861877441, 'epoch39': 0.6164505481719971, 'epoch40': 0.6153223291039467, 'epoch41': 0.6142159700393677, 'epoch42': 0.6131371557712555, 'epoch43': 0.6120819076895714, 'epoch44': 0.6110440492630005, 'epoch45': 0.6100202575325966, 'epoch46': 0.6090016812086105, 'epoch47': 0.6079746261239052, 'epoch48': 0.606916606426239, 'epoch49': 0.605815939605236, 'epoch50': 0.6046733930706978, 'epoch51': 0.6035076379776001, 'epoch52': 0.6023702174425125, 'epoch53': 0.6012941598892212, 'epoch54': 0.6003042608499527, 'epoch55': 0.5993994325399399, 'epoch56': 0.5985756814479828, 'epoch57': 0.5978077426552773, 'epoch58': 0.5970835238695145, 'epoch59': 0.5963921695947647, 'epoch60': 0.5957281738519669, 'epoch61': 0.5950867757201195, 'epoch62': 0.5944670587778091, 'epoch63': 0.5938661769032478, 'epoch64': 0.5932820290327072, 'epoch65': 0.5927133783698082, 'epoch66': 0.5921589136123657, 'epoch67': 0.5916168615221977, 'epoch68': 0.5910853669047356, 'epoch69': 0.5905641317367554, 'epoch70': 0.5900517702102661, 'epoch71': 0.5895462557673454, 'epoch72': 0.5890464559197426, 'epoch73': 0.5885515138506889, 'epoch74': 0.5880604833364487, 'epoch75': 0.5875718519091606, 'epoch76': 0.5870879888534546, 'epoch77': 0.5866067335009575, 'epoch78': 0.5861252695322037, 'epoch79': 0.5856426805257797, 'epoch80': 0.5851589068770409, 'epoch81': 0.5846705064177513, 'epoch82': 0.5841758847236633, 'epoch83': 0.5836737975478172, 'epoch84': 0.5831616148352623, 'epoch85': 0.5826378837227821, 'epoch86': 0.5821046531200409, 'epoch87': 0.5815621837973595, 'epoch88': 0.581012450158596, 'epoch89': 0.5804514065384865, 'epoch90': 0.5798751339316368, 'epoch91': 0.5792796537280083, 'epoch92': 0.578668437898159, 'epoch93': 0.5780444666743279, 'epoch94': 0.5774109661579132, 'epoch95': 0.5767720639705658, 'epoch96': 0.57612743973732, 'epoch97': 0.5754761844873428, 'epoch98': 0.5748236998915672, 'epoch99': 0.5741744711995125}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2023 13:13,atd,25,4,7,100,9e-05,L1,True,False,"[('agnostic', ((1, 12, 6), 1, 'avg', (1, 1), 'relu')), ('agnostic', ((12, 4, 6), 1, 'avg', (1, 1), 'relu')), ('linear', (28, 4, (1, 2), 1, (1, 4)))]",True,True,True,True,"{'epoch0': 0.6459091752767563, 'epoch1': 0.6412509381771088, 'epoch2': 0.6368762329220772, 'epoch3': 0.6327198073267937, 'epoch4': 0.628774844110012, 'epoch5': 0.6250207126140594, 'epoch6': 0.6214402988553047, 'epoch7': 0.6180488616228104, 'epoch8': 0.6148689910769463, 'epoch9': 0.6119143143296242, 'epoch10': 0.6091808825731277, 'epoch11': 0.6066611409187317, 'epoch12': 0.6043346747756004, 'epoch13': 0.6021794900298119, 'epoch14': 0.6001698970794678, 'epoch15': 0.5982915163040161, 'epoch16': 0.5965224206447601, 'epoch17': 0.5948465317487717, 'epoch18': 0.593249224126339, 'epoch19': 0.5917234420776367, 'epoch20': 0.5902614817023277, 'epoch21': 0.5888552367687225, 'epoch22': 0.5875030383467674, 'epoch23': 0.5862010344862938, 'epoch24': 0.5849393457174301, 'epoch25': 0.5837135016918182, 'epoch26': 0.5825212225317955, 'epoch27': 0.5813601091504097, 'epoch28': 0.5802327767014503, 'epoch29': 0.5791356936097145, 'epoch30': 0.5780646577477455, 'epoch31': 0.5770179405808449, 'epoch32': 0.5759961605072021, 'epoch33': 0.5750003755092621, 'epoch34': 0.5740257203578949, 'epoch35': 0.5730718746781349, 'epoch36': 0.5721397921442986, 'epoch37': 0.57123152166605, 'epoch38': 0.5703503042459488, 'epoch39': 0.5694950148463249, 'epoch40': 0.568670965731144, 'epoch41': 0.567873440682888, 'epoch42': 0.5671011283993721, 'epoch43': 0.5663536563515663, 'epoch44': 0.5656320005655289, 'epoch45': 0.5649378597736359, 'epoch46': 0.5642694160342216, 'epoch47': 0.5636252984404564, 'epoch48': 0.5630055069923401, 'epoch49': 0.5624103546142578, 'epoch50': 0.5618370324373245, 'epoch51': 0.5612845867872238, 'epoch52': 0.5607525855302811, 'epoch53': 0.5602408722043037, 'epoch54': 0.5597482994198799, 'epoch55': 0.5592749714851379, 'epoch56': 0.5588207170367241, 'epoch57': 0.5583857893943787, 'epoch58': 0.5579681545495987, 'epoch59': 0.5575662553310394, 'epoch60': 0.5571794137358665, 'epoch61': 0.5568068102002144, 'epoch62': 0.5564483255147934, 'epoch63': 0.5561031103134155, 'epoch64': 0.555769719183445, 'epoch65': 0.5554476231336594, 'epoch66': 0.5551358759403229, 'epoch67': 0.5548342615365982, 'epoch68': 0.5545419678092003, 'epoch69': 0.5542587637901306, 'epoch70': 0.5539861544966698, 'epoch71': 0.5537222698330879, 'epoch72': 0.5534663051366806, 'epoch73': 0.5532182529568672, 'epoch74': 0.5529777780175209, 'epoch75': 0.5527438819408417, 'epoch76': 0.5525160506367683, 'epoch77': 0.552294485270977, 'epoch78': 0.5520786121487617, 'epoch79': 0.5518681704998016, 'epoch80': 0.551663227379322, 'epoch81': 0.551463320851326, 'epoch82': 0.5512679070234299, 'epoch83': 0.5510768815875053, 'epoch84': 0.550890289247036, 'epoch85': 0.55070710927248, 'epoch86': 0.5505271852016449, 'epoch87': 0.550351083278656, 'epoch88': 0.550178274512291, 'epoch89': 0.5500083565711975, 'epoch90': 0.5498411655426025, 'epoch91': 0.5496765747666359, 'epoch92': 0.5495142415165901, 'epoch93': 0.5493542328476906, 'epoch94': 0.5491965487599373, 'epoch95': 0.5490408167243004, 'epoch96': 0.5488870665431023, 'epoch97': 0.5487351566553116, 'epoch98': 0.5485848858952522, 'epoch99': 0.5484358817338943}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
